"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"33828852","2685279","1101","0.0","1","1","","","","",""
"33828853","2685280","1087","9.41","1","1","","","","",""
"33828854","2685281","1089","0.0","1","1","","","","",""
"33828855","2685282","1090","25.1","1","1","","","","",""
"33828856","2685283","1091","174.0","1","1","","","","",""
"33828857","2685284","1092","364.0","1","1","","","","",""
"33828858","2685285","1093","90.7","1","1","","","","",""
"33828859","2685286","1095","0.284","1","1","","","","",""
"33828860","2685287","1098","0.0","1","1","","","","",""
"33828861","2685288","1101","0.0137","1","1","","","","",""
"33828862","2685289","1087","7.21","1","1","","","","",""
"33828863","2685290","1089","0.0","1","1","","","","",""
"33828864","2685291","1090","19.8","1","1","","","","",""
"33828865","2685292","1091","131.5","1","1","","","","",""
"33828866","2685293","1092","232.5","1","1","","","","",""
"33828867","2685294","1093","177.0","1","1","","","","",""
"33828868","2685295","1095","0.291","1","1","","","","",""
"33828869","2685296","1098","0.0","1","1","","","","",""
"33828870","2685297","1101","0.0","1","1","","","","",""
"33828871","2685298","1087","7.89","1","1","","","","",""
"33828872","2685299","1089","0.0","1","1","","","","",""
"33828873","2685300","1090","24.1","1","1","","","","",""
"33828874","2685301","1091","167.0","1","1","","","","",""
"33828875","2685302","1092","343.0","1","1","","","","",""
"33828876","2685303","1093","25.4","1","1","","","","",""
"33828877","2685304","1095","0.297","1","1","","","","",""
"33828878","2685305","1098","0.0","1","1","","","","",""
"33828879","2685306","1101","0.0","1","1","","","","",""
"33828880","2685307","1087","8.89","1","1","","","","",""
"33828881","2685308","1089","0.0","1","1","","","","",""
"33828882","2685309","1090","24.5","1","1","","","","",""
"33828883","2685310","1091","176.0","1","1","","","","",""
"33828884","2685311","1092","351.0","1","1","","","","",""
"33828885","2685312","1093","110.0","1","1","","","","",""
"33828886","2685313","1095","0.286","1","1","","","","",""
"33828887","2685314","1098","0.0","1","1","","","","",""
"33828888","2685315","1101","0.0","1","1","","","","",""
"33828889","2685316","1087","9.54","1","1","","","","",""
"33828890","2685317","1089","0.0","1","1","","","","",""
"33828891","2685318","1090","26.4","1","1","","","","",""
"33828892","2685319","1091","180.0","1","1","","","","",""
"33828893","2685320","1092","371.0","1","1","","","","",""
"33828894","2685321","1093","29.2","1","1","","","","",""
"33828895","2685322","1095","0.315","1","1","","","","",""
"33828896","2685323","1098","0.0","1","1","","","","",""
"33828897","2685324","1101","0.0144","1","1","","","","",""
"33828898","2685325","1087","9.24","1","1","","","","",""
"33828899","2685326","1089","0.0","1","1","","","","",""
"33828900","2685327","1090","23.2","1","1","","","","",""
"33828901","2685328","1091","130.0","1","1","","","","",""
"33828902","2685329","1092","232.0","1","1","","","","",""
"33828903","2685330","1093","186.0","1","1","","","","",""
"33828904","2685331","1095","0.315","1","1","","","","",""
"33828905","2685332","1098","0.0","1","1","","","","",""
"33828906","2685333","1101","0.0145","1","1","","","","",""
"33828907","2685334","1087","8.9","1","1","","","","",""
"33828908","2685335","1089","0.0","1","1","","","","",""
"33828909","2685336","1090","27.7","1","1","","","","",""
"33828910","2685337","1091","180.0","1","1","","","","",""
"33828911","2685338","1092","350.0","1","1","","","","",""
"33828912","2685339","1093","47.5","1","1","","","","",""
"33828913","2685340","1095","0.287","1","1","","","","",""
"33828914","2685341","1098","0.0","1","1","","","","",""
"33828915","2685342","1101","0.0","1","1","","","","",""
"33828916","2685343","1087","7.94","1","1","","","","",""
"33828917","2685344","1089","0.0","1","1","","","","",""
"33828918","2685345","1090","23.4","1","1","","","","",""
"33828919","2685346","1091","137.0","1","1","","","","",""
"33828920","2685347","1092","496.0","1","1","","","","",""
"33828921","2685348","1093","83.5","1","1","","","","",""
"33828922","2685349","1095","0.321","1","1","","","","",""
"33828923","2685350","1098","0.0","1","1","","","","",""
"33828924","2685351","1101","0.0","1","1","","","","",""
"33828925","2685352","1087","4.82","1","1","","","","",""
"33828926","2685353","1089","0.52","1","1","","","","",""
"33828927","2685354","1090","8.88","1","1","","","","",""
"33828928","2685355","1091","487.0","1","1","","","","",""
"33828929","2685356","1092","64.6","1","1","","","","",""
"33828930","2685357","1093","852.0","1","1","","","","",""
"33828931","2685358","1095","0.225","1","1","","","","",""
"33828932","2685359","1098","0.0","1","1","","","","",""
"33828933","2685360","1101","0.0","1","1","","","","",""
"33828934","2685361","1087","5.6","1","1","","","","",""
"33828935","2685362","1089","0.0","1","1","","","","",""
"33828936","2685363","1090","7.42","1","1","","","","",""
"33828937","2685364","1091","56.1","1","1","","","","",""
"33828938","2685365","1092","83.4","1","1","","","","",""
"33828939","2685366","1093","593.0","1","1","","","","",""
"33828940","2685367","1095","0.233","1","1","","","","",""
"33828941","2685368","1098","0.0","1","1","","","","",""
"33828942","2685369","1101","0.0","1","1","","","","",""
"33828943","2685370","1087","8.53","1","1","","","","",""
"33828944","2685371","1089","0.0","1","1","","","","",""
"33828945","2685372","1090","30.1","1","1","","","","",""
"33828946","2685373","1091","190.0","1","1","","","","",""
"33828947","2685374","1092","374.0","1","1","","","","",""
"33828948","2685375","1093","100.0","1","1","","","","",""
"33828949","2685376","1095","0.433","1","1","","","","",""
"33828950","2685377","1098","0.0","1","1","","","","",""
"33828951","2685378","1101","0.0","1","1","","","","",""
"33828952","2685379","1087","5.84","1","1","","","","",""
"33828953","2685380","1089","0.0","1","1","","","","",""
"33828954","2685381","1090","12.0","1","1","","","","",""
"33828955","2685382","1091","321.0","1","1","","","","",""
"33828956","2685383","1092","112.0","1","1","","","","",""
"33828957","2685384","1093","402.0","1","1","","","","",""
"33828958","2685385","1095","0.272","1","1","","","","",""
"33828959","2685386","1098","0.0","1","1","","","","",""
"33828960","2685387","1101","0.0","1","1","","","","",""
"33828961","2685388","1087","7.81","1","1","","","","",""
"33828962","2685389","1089","0.0","1","1","","","","",""
"33828963","2685390","1090","22.2","1","1","","","","",""
"33828964","2685391","1091","185.0","1","1","","","","",""
"33828965","2685392","1092","374.0","1","1","","","","",""
"33828966","2685393","1093","56.6","1","1","","","","",""
"33828967","2685394","1095","0.329","1","1","","","","",""
"33828968","2685395","1098","0.0","1","1","","","","",""
"33828969","2685396","1101","0.0","1","1","","","","",""
"33828970","2685397","1087","8.25","1","1","","","","",""
"33828971","2685398","1089","0.0","1","1","","","","",""
"33828972","2685399","1090","18.5","1","1","","","","",""
"33828973","2685400","1091","182.0","1","1","","","","",""
"33828974","2685401","1092","203.0","1","1","","","","",""
"33828975","2685402","1093","269.0","1","1","","","","",""
"33828976","2685403","1095","0.284","1","1","","","","",""
"33828977","2685404","1098","0.0","1","1","","","","",""
"33828978","2685405","1101","0.0","1","1","","","","",""
"33828979","2685406","1087","5.62","1","1","","","","",""
"33828980","2685407","1089","0.0","1","1","","","","",""
"33828981","2685408","1090","23.5","1","1","","","","",""
"33828982","2685409","1091","183.0","1","1","","","","",""
"33828983","2685410","1092","369.0","1","1","","","","",""
"33828984","2685411","1093","52.2","1","1","","","","",""
"33828985","2685412","1095","0.325","1","1","","","","",""
"33828986","2685413","1098","0.0","1","1","","","","",""
"33828987","2685414","1101","0.0","1","1","","","","",""
"33828988","2685415","1087","6.25","1","1","","","","",""
"33828989","2685416","1089","0.0","1","1","","","","",""
"33828990","2685417","1090","21.2","1","1","","","","",""
"33828991","2685418","1091","189.0","1","1","","","","",""
"33828992","2685419","1092","381.0","1","1","","","","",""
"33828993","2685420","1093","65.8","1","1","","","","",""
"33828994","2685421","1095","0.34","1","1","","","","",""
"33828995","2685422","1098","0.0317","1","1","","","","",""
"33828996","2685423","1101","0.0","1","1","","","","",""
"33828997","2685424","1087","6.59","1","1","","","","",""
"33828998","2685425","1089","0.0","1","1","","","","",""
"33828999","2685426","1090","20.9","1","1","","","","",""
"33829000","2685427","1091","150.0","1","1","","","","",""
"33829001","2685428","1092","282.0","1","1","","","","",""
"33829002","2685429","1093","28.1","1","1","","","","",""
"33829003","2685430","1095","0.467","1","1","","","","",""
"33829004","2685431","1098","0.0","1","1","","","","",""
"33829005","2685432","1101","0.0","1","1","","","","",""
"33829006","2685433","1087","7.53","1","1","","","","",""
"33829007","2685434","1089","0.0","1","1","","","","",""
"33829008","2685435","1090","21.3","1","1","","","","",""
"33829009","2685436","1091","167.5","1","1","","","","",""
"33829010","2685437","1092","313.5","1","1","","","","",""
"33829011","2685438","1093","34.0","1","1","","","","",""
"33829012","2685439","1095","0.462","1","1","","","","",""
"33829013","2685440","1098","0.0","1","1","","","","",""
"33829014","2685441","1101","0.0","1","1","","","","",""
"33829015","2685442","1087","12.1","1","1","","","","",""
"33829016","2685443","1089","0.0","1","1","","","","",""
"33829017","2685444","1090","19.1","1","1","","","","",""
"33829018","2685445","1091","146.0","1","1","","","","",""
"33829019","2685446","1092","258.0","1","1","","","","",""
"33829020","2685447","1093","120.0","1","1","","","","",""
"33829021","2685448","1095","0.427","1","1","","","","",""
"33829022","2685449","1098","0.0","1","1","","","","",""
"33829023","2685450","1101","0.0132","1","1","","","","",""
"33829024","2685451","1087","8.48","1","1","","","","",""
"33829025","2685452","1089","0.0","1","1","","","","",""
"33829026","2685453","1090","21.1","1","1","","","","",""
"33829027","2685454","1091","166.0","1","1","","","","",""
"33829028","2685455","1092","310.0","1","1","","","","",""
"33829029","2685456","1093","37.3","1","1","","","","",""
"33829030","2685457","1095","0.478","1","1","","","","",""
"33829031","2685458","1098","0.0","1","1","","","","",""
"33829032","2685459","1101","0.0","1","1","","","","",""
"33829033","2685460","1087","6.96","1","1","","","","",""
"33829034","2685461","1089","0.0","1","1","","","","",""
"33829035","2685462","1090","21.8","1","1","","","","",""
"33829036","2685463","1091","177.0","1","1","","","","",""
"33829037","2685464","1092","338.0","1","1","","","","",""
"33829038","2685465","1093","29.3","1","1","","","","",""
"33829039","2685466","1095","0.504","1","1","","","","",""
"33829040","2685467","1098","0.0","1","1","","","","",""
"33829041","2685468","1101","0.0","1","1","","","","",""
"33829042","2685469","1087","7.15","1","1","","","","",""
"33829043","2685470","1089","0.0","1","1","","","","",""
"33829044","2685471","1090","20.9","1","1","","","","",""
"33829045","2685472","1091","168.0","1","1","","","","",""
"33829046","2685473","1092","315.0","1","1","","","","",""
"33829047","2685474","1093","33.9","1","1","","","","",""
"33829048","2685475","1095","0.49","1","1","","","","",""
"33829049","2685476","1098","0.0","1","1","","","","",""
"33829050","2685477","1101","0.0","1","1","","","","",""
"33829051","2685478","1087","7.07","1","1","","","","",""
"33829052","2685479","1089","0.0","1","1","","","","",""
"33829053","2685480","1090","17.3","1","1","","","","",""
"33829054","2685481","1091","185.0","1","1","","","","",""
"33829055","2685482","1092","210.0","1","1","","","","",""
"33829056","2685483","1093","173.0","1","1","","","","",""
"33829057","2685484","1095","0.437","1","1","","","","",""
"33829058","2685485","1098","0.0","1","1","","","","",""
"33829059","2685486","1101","0.0","1","1","","","","",""
"33829060","2685487","1087","6.49","1","1","","","","",""
"33829061","2685488","1089","0.0","1","1","","","","",""
"33829062","2685489","1090","22.6","1","1","","","","",""
"33829063","2685490","1091","170.0","1","1","","","","",""
"33829064","2685491","1092","312.0","1","1","","","","",""
"33829065","2685492","1093","28.5","1","1","","","","",""
"33829066","2685493","1095","0.534","1","1","","","","",""
"33829067","2685494","1098","0.0","1","1","","","","",""
"33829068","2685495","1101","0.0","1","1","","","","",""
"33829069","2685496","1087","99.6","1","1","","","","",""
"33829070","2685497","1089","0.994","1","1","","","","",""
"33829071","2685498","1090","43.7","1","1","","","","",""
"33829072","2685499","1091","295.0","1","1","","","","",""
"33829073","2685500","1092","270.0","1","1","","","","",""
"33829074","2685501","1093","324.0","1","1","","","","",""
"33829075","2685502","1095","3.74","1","1","","","","",""
"33829076","2685503","1098","0.979","1","1","","","","",""
"33829077","2685504","1101","0.137","1","1","","","","",""
"33829078","2685505","1087","103.0","1","1","","","","",""
"33829079","2685506","1089","0.451","1","1","","","","",""
"33829080","2685507","1090","42.0","1","1","","","","",""
"33829081","2685508","1091","290.0","1","1","","","","",""
"33829082","2685509","1092","218.0","1","1","","","","",""
"33829083","2685510","1093","304.5","1","1","","","","",""
"33829084","2685511","1095","3.01","1","1","","","","",""
"33829085","2685512","1098","0.964","1","1","","","","",""
"33829086","2685513","1101","0.113","1","1","","","","",""
"33829087","2685514","1087","138.0","1","1","","","","",""
"33829088","2685515","1089","0.521","1","1","","","","",""
"33829089","2685516","1090","45.7","1","1","","","","",""
"33829090","2685517","1091","283.0","1","1","","","","",""
"33829091","2685518","1092","236.0","1","1","","","","",""
"33829092","2685519","1093","405.0","1","1","","","","",""
"33829093","2685520","1095","3.11","1","1","","","","",""
"33829094","2685521","1098","1.37","1","1","","","","",""
"33829095","2685522","1101","0.096","1","1","","","","",""
"33829096","2685523","1087","111.0","1","1","","","","",""
"33829097","2685524","1089","0.347","1","1","","","","",""
"33829098","2685525","1090","40.6","1","1","","","","",""
"33829099","2685526","1091","287.0","1","1","","","","",""
"33829100","2685527","1092","192.0","1","1","","","","",""
"33829101","2685528","1093","343.0","1","1","","","","",""
"33829102","2685529","1095","3.27","1","1","","","","",""
"33829103","2685530","1098","1.38","1","1","","","","",""
"33829104","2685531","1101","0.186","1","1","","","","",""
"33829105","2685532","1087","150.0","1","1","","","","",""
"33829106","2685533","1089","0.928","1","1","","","","",""
"33829107","2685534","1090","49.5","1","1","","","","",""
"33829108","2685535","1091","314.0","1","1","","","","",""
"33829109","2685536","1092","179.0","1","1","","","","",""
"33829110","2685537","1093","352.0","1","1","","","","",""
"33829111","2685538","1095","3.66","1","1","","","","",""
"33829112","2685539","1098","0.995","1","1","","","","",""
"33829113","2685540","1101","0.235","1","1","","","","",""
"33829114","2685541","1087","93.3","1","1","","","","",""
"33829115","2685542","1089","0.568","1","1","","","","",""
"33829116","2685543","1090","40.9","1","1","","","","",""
"33829117","2685544","1091","220.0","1","1","","","","",""
"33829118","2685545","1092","260.0","1","1","","","","",""
"33829119","2685546","1093","315.0","1","1","","","","",""
"33829120","2685547","1095","4.07","1","1","","","","",""
"33829121","2685548","1098","0.968","1","1","","","","",""
"33829122","2685549","1101","0.114","1","1","","","","",""
"33829123","2685550","1087","82.2","1","1","","","","",""
"33829124","2685551","1089","0.652","1","1","","","","",""
"33829125","2685552","1090","40.4","1","1","","","","",""
"33829126","2685553","1091","273.0","1","1","","","","",""
"33829127","2685554","1092","298.0","1","1","","","","",""
"33829128","2685555","1093","321.0","1","1","","","","",""
"33829129","2685556","1095","3.6","1","1","","","","",""
"33829130","2685557","1098","0.995","1","1","","","","",""
"33829131","2685558","1101","0.115","1","1","","","","",""
"33829132","2685559","1087","110.0","1","1","","","","",""
"33829133","2685560","1089","0.594","1","1","","","","",""
"33829134","2685561","1090","41.8","1","1","","","","",""
"33829135","2685562","1091","266.0","1","1","","","","",""
"33829136","2685563","1092","225.0","1","1","","","","",""
"33829137","2685564","1093","286.0","1","1","","","","",""
"33829138","2685565","1095","3.36","1","1","","","","",""
"33829139","2685566","1098","1.05","1","1","","","","",""
"33829140","2685567","1101","0.186","1","1","","","","",""
"34678650","2685568","1051","95.01","8","","94.55","95.43","95.06","","2022"
"34674296","2685568","1162","15","8","","10.4","19.3","13.9","","2022"
"34674286","2685568","1177","71","8","","20","147","57","","2022"
"34674284","2685568","1188","20","8","","11","27","21","","2022"
"34660065","2685568","1005","3.27","","49","","","","",""
"34660064","2685568","2048","16","","49","","","","",""
"34660063","2685568","2047","19","","49","","","","",""
"33831388","2685568","1002","0.1575","8","1","0.09","0.19","0.17","","2022"
"33831392","2685568","1079","0.7525","8","1","0.61","0.96","0.74","","2022"
"33831382","2685568","1090","15.29","8","1","13.2","18.6","14.6","","2022"
"33831383","2685568","1091","32.9","8","1","27.6","39.0","33.2","","2022"
"33831391","2685568","1007","0.54","8","1","0.44","0.63","0.515","","2022"
"33831387","2685568","1098","0.06384","8","1","0.0386","0.0916","0.0633","","2022"
"33831385","2685568","1093","0.0","8","1","0.0","0.0","0.0","","2022"
"33831384","2685568","1092","225.8","8","1","182.5","284.0","229.0","","2022"
"33831390","2685568","1101","0.1489","8","1","0.0902","0.315","0.125","","2022"
"33831386","2685568","1095","0.2605","8","1","0.199","0.324","0.271","","2022"
"33831389","2685568","1004","0.205","8","1","0.0","0.42","0.205","","2022"
"33831393","2685568","1087","20.85","8","1","14.4","28.8","20.15","","2022"
"33831381","2685568","1089","0.1945","8","1","0.0","0.396","0.268","","2022"
"33831491","2685568","1003","0.984375","","49","0.5625","1.1875","1.0625","",""
"34678651","2685569","1051","94.05","8","","93.25","95.07","93.91","","2022"
"34674297","2685569","1162","17","8","","12.7","25.7","15.9","","2022"
"34674287","2685569","1177","36","8","","13","46","41","","2022"
"34674285","2685569","1188","23","8","","14","29","24","","2022"
"34660068","2685569","1005","4.39","","49","","","","",""
"34660067","2685569","2048","19","","49","","","","",""
"34660066","2685569","2047","22","","49","","","","",""
"33831401","2685569","1002","0.1425","8","1","0.08","0.2","0.15","","2022"
"33831400","2685569","1098","0.06078","8","1","0.0377","0.0958","0.05945","","2022"
"33831394","2685569","1089","0.1369","8","1","0.0","0.28","0.132","","2022"
"33831395","2685569","1090","16.84","8","1","13.5","23.4","15.55","","2022"
"33831404","2685569","1007","0.5275","8","1","0.43","0.64","0.52","","2022"
"33831396","2685569","1091","30.74","8","1","24.9","35.8","29.95","","2022"
"33831397","2685569","1092","220.5","8","1","153.0","281.0","215.0","","2022"
"33831402","2685569","1004","0.135","8","1","0.0","0.28","0.135","","2022"
"33831399","2685569","1095","0.203","8","1","0.163","0.266","0.199","","2022"
"33831398","2685569","1093","0.0","8","1","0.0","0.0","0.0","","2022"
"33831405","2685569","1079","0.9563","8","1","0.71","1.17","0.995","","2022"
"33831406","2685569","1087","22.69","8","1","15.7","34.4","20.7","","2022"
"33831403","2685569","1101","0.2398","8","1","0.112","0.798","0.1715","","2022"
"33831492","2685569","1003","0.890625","","49","0.5","1.25","0.9375","",""
"34674298","2685570","1162","7.6","8","","4.9","13.8","7","","2023"
"34674288","2685570","1177","55","8","","26","78","57","","2023"
"34674276","2685570","1188","30","8","","20","51","29","","2023"
"33831420","2685570","1087","21.74","8","1","13.4","32.8","22.3","","2023"
"33831418","2685570","1079","1.959","8","1","1.51","2.51","1.935","","2023"
"33831419","2685570","1051","87.32","8","1","84.07","91.86","87.47","","2023"
"33831408","2685570","1090","14.95","8","1","9.86","22.2","14.75","","2023"
"33831415","2685570","1004","0.1675","8","1","0.0","0.51","0.17","","2023"
"33831409","2685570","1091","26.53","8","1","12.1","44.6","27.25","","2023"
"33831411","2685570","1093","0.0","8","1","0.0","0.0","0.0","","2023"
"33831413","2685570","1098","0.0733","8","1","0.0454","0.106","0.06955","","2023"
"33831407","2685570","1089","0.2129","8","1","0.0","0.451","0.266","","2023"
"33831410","2685570","1092","329.1","8","1","214.0","492.0","315.0","","2023"
"33831416","2685570","1101","0.07538","8","1","0.0529","0.0999","0.0776","","2023"
"33831412","2685570","1095","0.193","8","1","0.105","0.269","0.191","","2023"
"33831417","2685570","1007","0.8563","8","1","0.51","1.51","0.71","","2023"
"33831414","2685570","1002","0.1838","8","1","0.1","0.25","0.175","","2023"
"33831493","2685570","1003","1.14875","","49","0.625","1.5625","1.09375","",""
"33831494","2685570","1005","10.50745","","49","","","","",""
"33831495","2685570","2047","48.1323","","49","","","","",""
"33831496","2685570","2048","41.7165215","","49","","","","",""
"34674299","2685571","1162","7","8","","1.6","18.1","6.1","","2023"
"34674289","2685571","1177","50","8","","38","71","49","","2023"
"34674277","2685571","1188","28","8","","16","45","24","","2023"
"33831422","2685571","1090","23.75","8","1","19.3","28.9","23.35","","2023"
"33831426","2685571","1095","0.2935","8","1","0.183","0.404","0.2895","","2023"
"33831430","2685571","1101","0.1871","8","1","0.0705","0.263","0.191","","2023"
"33831428","2685571","1002","0.2","8","1","0.16","0.25","0.205","","2023"
"33831429","2685571","1004","0.1825","8","1","0.0","0.4","0.175","","2023"
"33831421","2685571","1089","0.3078","8","1","0.0","0.412","0.3635","","2023"
"33831433","2685571","1051","87.22","8","1","84.07","90.66","87.01","","2023"
"33831423","2685571","1091","42.04","8","1","27.9","52.3","41.65","","2023"
"33831427","2685571","1098","0.08685","8","1","0.0586","0.157","0.077","","2023"
"33831434","2685571","1087","24.82","8","1","8.56","34.2","26.0","","2023"
"33831431","2685571","1007","0.8675","8","1","0.63","1.3","0.89","","2023"
"33831424","2685571","1092","332.1","8","1","246.0","418.0","332.5","","2023"
"33831425","2685571","1093","0.0","8","1","0.0","0.0","0.0","","2023"
"33831432","2685571","1079","2.635","8","1","1.88","3.16","2.685","","2023"
"33831497","2685571","1003","1.25","","49","1.0","1.5625","1.28125","",""
"33831498","2685571","1005","10.48","","49","","","","",""
"33831499","2685571","2047","48.5625","","49","","","","",""
"33831500","2685571","2048","41.991125","","49","","","","",""
"34674300","2685572","1162","30.3","8","","16.2","43.8","29.2","","2023"
"34674290","2685572","1177","68","8","","56","100","63","","2023"
"34674278","2685572","1188","50","8","","38","61","51","","2023"
"33831441","2685572","1098","0.02758","8","1","0.0","0.0526","0.0337","","2023"
"33831442","2685572","1002","0.1638","8","1","0.1","0.23","0.16","","2023"
"33831447","2685572","1051","94.54","8","1","92.78","96.1","94.42","","2023"
"33831438","2685572","1092","227.8","8","1","165.0","280.0","244.0","","2023"
"33831444","2685572","1101","0.1962","8","1","0.0925","0.396","0.154","","2023"
"33831445","2685572","1007","0.6875","8","1","0.49","0.88","0.7","","2023"
"33831448","2685572","1087","61.93","8","1","48.8","100.0","56.05","","2023"
"33831446","2685572","1079","1.259","8","1","0.77","2.61","1.055","","2023"
"33831440","2685572","1095","0.2738","8","1","0.184","0.512","0.215","","2023"
"33831439","2685572","1093","14.27","8","1","0.0","40.7","8.12","","2023"
"33831436","2685572","1090","13.64","8","1","8.52","23.9","10.95","","2023"
"33831443","2685572","1004","0.2338","8","1","0.09","0.37","0.245","","2023"
"33831435","2685572","1089","0.4388","8","1","0.262","0.87","0.3335","","2023"
"33831437","2685572","1091","30.51","8","1","21.4","38.8","30.4","","2023"
"33831501","2685572","1003","1.02375","","49","0.625","1.4375","1.0","",""
"33831502","2685572","1005","3.51495","","49","","","","",""
"33831503","2685572","2047","20.259","","49","","","","",""
"33831504","2685572","2048","17.0032275","","49","","","","",""
"34674301","2685573","1162","67.1","8","","54.3","78.1","66","","2023"
"34674291","2685573","1177","97","8","","59","134","102","","2023"
"34674279","2685573","1188","73","8","","56","89","72","","2023"
"33831461","2685573","1051","92.72","8","1","92.19","93.52","92.62","","2023"
"33831449","2685573","1089","0.3338","8","1","0.262","0.509","0.31","","2023"
"33831454","2685573","1095","0.2344","8","1","0.197","0.279","0.2215","","2023"
"33831452","2685573","1092","274.4","8","1","240.5","307.0","269.0","","2023"
"33831459","2685573","1007","0.6788","8","1","0.64","0.72","0.68","","2023"
"33831457","2685573","1004","0.2375","8","1","0.0","0.46","0.265","","2023"
"33831455","2685573","1098","0.02423","8","1","0.0","0.0519","0.02945","","2023"
"33831456","2685573","1002","0.2625","8","1","0.24","0.28","0.265","","2023"
"33831462","2685573","1087","20.35","8","1","15.9","25.6","20.15","","2023"
"33831460","2685573","1079","1.948","8","1","1.58","2.38","1.925","","2023"
"33831450","2685573","1090","14.2","8","1","11.9","15.9","14.5","","2023"
"33831451","2685573","1091","39.69","8","1","32.7","45.0","39.9","","2023"
"33831458","2685573","1101","0.141","8","1","0.118","0.161","0.1395","","2023"
"33831453","2685573","1093","20.0","8","1","12.3","34.0","18.25","","2023"
"33831505","2685573","1003","1.640625","","49","1.5","1.75","1.65625","",""
"33831506","2685573","1005","4.723075","","49","","","","",""
"33831507","2685573","2047","27.5923","","49","","","","",""
"33831508","2685573","2048","22.85237775","","49","","","","",""
"34674302","2685574","1162","89.4","8","","64","111","87","","2023"
"34674292","2685574","1177","168","8","","118","305","148","","2023"
"34674280","2685574","1188","80","8","","50","129","74","","2023"
"33831473","2685574","1007","1.729","8","1","1.35","2.27","1.7","","2023"
"33831471","2685574","1004","0.77","8","1","0.44","1.02","0.75","","2023"
"33831465","2685574","1091","45.01","8","1","33.8","59.1","45.05","","2023"
"33831470","2685574","1002","0.475","8","1","0.36","0.66","0.475","","2023"
"33831467","2685574","1093","18.41","8","1","3.69","78.6","8.25","","2023"
"33831476","2685574","1087","276.4","8","1","170.0","340.0","293.0","","2023"
"33831469","2685574","1098","0.1112","8","1","0.0","0.368","0.0415","","2023"
"33831463","2685574","1089","0.7505","8","1","0.608","1.1","0.731","","2023"
"33831472","2685574","1101","0.8716","8","1","0.371","2.09","0.6705","","2023"
"33831468","2685574","1095","0.4594","8","1","0.329","0.652","0.4485","","2023"
"33831466","2685574","1092","409.8","8","1","335.0","536.0","401.0","","2023"
"33831475","2685574","1051","87.51","8","1","83.35","89.88","88.46","","2023"
"33831474","2685574","1079","3.816","8","1","2.72","4.85","3.64","","2023"
"33831464","2685574","1090","49.51","8","1","34.1","88.0","43.35","","2023"
"33831509","2685574","1003","2.96875","","49","2.25","4.125","2.96875","",""
"33831510","2685574","1005","7.02225","","49","","","","",""
"33831511","2685574","2047","46.894","","49","","","","",""
"33831512","2685574","2048","38.7580825","","49","","","","",""
"34674303","2685575","1162","142.9","8","","84.6","197","146","","2023"
"34674293","2685575","1177","86","8","","48","140","81","","2023"
"34674281","2685575","1188","63","8","","41","103","55","","2023"
"33831490","2685575","1087","38.64","8","1","30.6","45.5","40.1","","2023"
"33831479","2685575","1091","78.54","8","1","73.9","84.4","77.8","","2023"
"33831484","2685575","1002","0.6375","8","1","0.51","0.7","0.665","","2023"
"33831478","2685575","1090","25.0","8","1","20.7","28.0","25.8","","2023"
"33831487","2685575","1007","1.215","8","1","1.16","1.26","1.22","","2023"
"33831486","2685575","1101","0.24","8","1","0.198","0.277","0.245","","2023"
"33831477","2685575","1089","0.7305","8","1","0.669","0.866","0.6985","","2023"
"33831489","2685575","1051","84.62","8","1","83.14","85.61","84.93","","2023"
"33831488","2685575","1079","4.785","8","1","4.15","5.27","4.895","","2023"
"33831482","2685575","1095","0.3663","8","1","0.318","0.44","0.352","","2023"
"33831481","2685575","1093","25.74","8","1","4.48","48.8","29.65","","2023"
"33831480","2685575","1092","476.8","8","1","447.0","513.0","471.0","","2023"
"33831483","2685575","1098","0.03843","8","1","0.0","0.0744","0.03855","","2023"
"33831485","2685575","1004","0.565","8","1","0.41","0.8","0.535","","2023"
"33831513","2685575","1003","3.984375","","49","3.1875","4.375","4.15625","",""
"33831514","2685575","1005","9.615625","","49","","","","",""
"33831515","2685575","2047","59.485","","49","","","","",""
"33831516","2685575","2048","48.77870625","","49","","","","",""
"34674304","2685576","1162","4.6","8","","3.4","5.5","4.4","","2023"
"34674294","2685576","1177","103","8","","78","153","94","","2023"
"34674282","2685576","1188","64","8","","48","82","65","","2023"
"33831521","2685576","1063","5.1015","","4","","","","",""
"33831520","2685576","2048","40.965255","","49","","","","",""
"33831519","2685576","2047","44.6205","","49","","","","",""
"33831518","2685576","1005","8.787","","49","","","","",""
"33831517","2685576","1003","1.6875","","49","1.3125","2.375","1.59375","",""
"33831259","2685576","1010","4.289","8","1","0.0","6.83","4.96","","2023"
"33831264","2685576","1079","3.119","8","1","1.95","4.69","2.88","","2023"
"33831248","2685576","1089","0.4281","8","1","0.322","0.678","0.3905","","2023"
"33831251","2685576","1092","341.5","8","1","252.0","386.0","346.5","","2023"
"33831249","2685576","1090","21.01","8","1","17.1","29.4","18.5","","2023"
"33831265","2685576","1051","88.16","8","1","85.0","90.3","88.48","","2023"
"33831257","2685576","1101","0.2571","8","1","0.194","0.363","0.2425","","2023"
"33831256","2685576","1004","0.3025","8","1","0.21","0.41","0.275","","2023"
"33831250","2685576","1091","33.65","8","1","24.2","51.6","32.15","","2023"
